gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level
H2AC6,granulocyte,clustered,7,2,93.315,93.315,0.8980256121069176,92.68,93.95,1.269999999999996,human,Homo sapiens,93.95,canis_lupus_familiaris,Canis lupus familiaris,92.68,False,False,False,background
H2AZ1,thymus,variant,8,4,98.983125,99.00999999999999,0.5755047603336251,98.34,99.57249999999999,1.2324999999999875,human,Homo sapiens,99.57249999999999,pan_troglodytes,Pan troglodytes,98.34,True,False,False,background
H2AZ1,adenohypophysis,variant,8,2,97.94583333333333,97.94583333333333,0.8709198521614379,97.33,98.56166666666667,1.2316666666666691,human,Homo sapiens,98.56166666666667,bos_taurus,Bos taurus,97.33,False,False,False,background
H2AX,cranial nerve II,variant,8,2,85.845,85.845,0.8697413408594613,85.23,86.46000000000001,1.230000000000004,mus_musculus,Mus musculus,86.46000000000001,human,Homo sapiens,85.23,False,False,False,background
H2AZ1,temporal lobe,variant,8,3,96.77666666666666,96.77,0.6100273217925036,96.17,97.39,1.2199999999999989,canis_lupus_familiaris,Canis lupus familiaris,97.39,pan_troglodytes,Pan troglodytes,96.17,False,False,False,background
H2AX,mesenteric lymph node,variant,8,2,93.275,93.275,0.84145706961199,92.68,93.87,1.1899999999999977,sus_scrofa,Sus scrofa,93.87,mus_musculus,Mus musculus,92.68,False,False,False,background
H2AZ1,amygdala,variant,8,2,96.83673076923077,96.83673076923077,0.8368336791196113,96.245,97.42846153846153,1.183461538461529,human,Homo sapiens,97.42846153846153,sus_scrofa,Sus scrofa,96.245,False,False,False,background
H2AZ2,gluteal muscle,variant,8,2,96.235,96.235,0.8273149339882517,95.65,96.82,1.1699999999999875,human,Homo sapiens,96.82,bos_taurus,Bos taurus,95.65,False,False,False,background
H2AC21,hypothalamus,clustered,6,2,36.11583333333333,36.11583333333333,0.8214223774783718,35.535,36.696666666666665,1.1616666666666688,human,Homo sapiens,36.696666666666665,sus_scrofa,Sus scrofa,35.535,False,False,False,background
H2AZ1,forebrain,variant,8,2,98.405,98.405,0.8131727983645286,97.83,98.97999999999999,1.1499999999999915,human,Homo sapiens,98.97999999999999,sus_scrofa,Sus scrofa,97.83,False,False,False,background
H2AC15,thyroid gland,clustered,5,2,51.95038461538462,51.95038461538462,0.8066456588458816,51.38,52.52076923076923,1.14076923076923,human,Homo sapiens,52.52076923076923,canis_lupus_familiaris,Canis lupus familiaris,51.38,False,False,False,background
MACROH2A1,Brodmann (1909) area 10,variant,8,2,92.89,92.89,0.7919595949289364,92.33,93.45,1.1200000000000045,human,Homo sapiens,93.45,pan_troglodytes,Pan troglodytes,92.33,False,False,False,background
H2AJ,saliva-secreting gland,variant,8,3,97.94333333333333,97.94,0.5550075074567342,97.39,98.5,1.1099999999999994,canis_lupus_familiaris,Canis lupus familiaris,98.5,bos_taurus,Bos taurus,97.39,False,False,False,background
H2AZ2,spermatocyte,variant,8,2,97.595,97.595,0.7848885271170623,97.04,98.15,1.1099999999999994,bos_taurus,Bos taurus,98.15,macaca_mulatta,Macaca mulatta,97.04,False,False,False,background
H2AZ1,pancreas,variant,8,2,97.29916666666666,97.29916666666666,0.7719249027953158,96.75333333333333,97.845,1.0916666666666686,human,Homo sapiens,97.845,canis_lupus_familiaris,Canis lupus familiaris,96.75333333333333,False,False,False,background
H2AC19,hindlimb stylopod muscle,clustered,4,2,75.07499999999999,75.07499999999999,0.7566042558696161,74.53999999999999,75.61,1.0700000000000074,pan_troglodytes,Pan troglodytes,75.61,human,Homo sapiens,74.53999999999999,False,False,False,background
H2AJ,occipital cortex,variant,8,2,85.58666666666667,85.58666666666667,0.7448191428498209,85.06,86.11333333333333,1.0533333333333275,sus_scrofa,Sus scrofa,86.11333333333333,canis_lupus_familiaris,Canis lupus familiaris,85.06,False,False,False,background
H2AJ,amygdala,variant,8,2,87.71700000000001,87.71700000000001,0.7396336931211283,87.194,88.24000000000001,1.0460000000000065,sus_scrofa,Sus scrofa,88.24000000000001,human,Homo sapiens,87.194,False,False,False,background
H2AC11,large intestine,clustered,6,2,52.575,52.575,0.7283199846221448,52.06,53.09,1.0300000000000011,human,Homo sapiens,53.09,canis_lupus_familiaris,Canis lupus familiaris,52.06,False,False,False,background
H2AZ1,medulla oblongata,variant,8,2,94.95964285714285,94.95964285714285,0.7278149083498769,94.445,95.47428571428573,1.0292857142857343,human,Homo sapiens,95.47428571428573,sus_scrofa,Sus scrofa,94.445,False,False,False,background
H2AZ1,dorsolateral prefrontal cortex,variant,8,3,97.75388888888888,97.65,0.5137723591601943,97.30000000000001,98.31166666666667,1.011666666666656,human,Homo sapiens,98.31166666666667,pan_troglodytes,Pan troglodytes,97.30000000000001,False,False,False,background
H2AZ1,caput epididymis,variant,8,2,97.23500000000001,97.23500000000001,0.7141778489984116,96.73,97.74000000000001,1.0100000000000051,human,Homo sapiens,97.74000000000001,bos_taurus,Bos taurus,96.73,False,False,False,background
H2AZ2,penis,variant,8,2,93.57499999999999,93.57499999999999,0.7000357133746835,93.08,94.07,0.9899999999999949,sus_scrofa,Sus scrofa,94.07,human,Homo sapiens,93.08,False,False,False,background
H2AZ1,primary visual cortex,variant,8,3,97.87444444444445,97.86333333333333,0.4900944731300244,97.39,98.37,0.980000000000004,macaca_mulatta,Macaca mulatta,98.37,pan_troglodytes,Pan troglodytes,97.39,False,False,False,background
H2AC6,caput epididymis,clustered,7,2,75.92500000000001,75.92500000000001,0.6858935777509554,75.44,76.41000000000001,0.9700000000000131,human,Homo sapiens,76.41000000000001,bos_taurus,Bos taurus,75.44,False,False,False,background
H2AJ,penis,variant,8,2,97.075,97.075,0.6858935777509503,96.59,97.56,0.9699999999999989,human,Homo sapiens,97.56,sus_scrofa,Sus scrofa,96.59,False,False,False,background
H2AZ2,esophagus,variant,8,2,97.04071428571427,97.04071428571427,0.6778123573945306,96.56142857142856,97.52,0.9585714285714317,bos_taurus,Bos taurus,97.52,human,Homo sapiens,96.56142857142856,False,False,False,background
H2AC8,spinal cord,clustered,6,2,70.036875,70.036875,0.662028723885906,69.56875,70.505,0.9362500000000011,human,Homo sapiens,70.505,equus_caballus,Equus caballus,69.56875,False,False,False,background
H2AJ,medulla oblongata,variant,8,2,87.7735,87.7735,0.6526595590351847,87.312,88.235,0.9230000000000018,sus_scrofa,Sus scrofa,88.235,human,Homo sapiens,87.312,False,False,False,background
H2AZ2,large intestine,variant,8,2,96.5925,96.5925,0.6399316369738264,96.14,97.045,0.9050000000000011,human,Homo sapiens,97.045,canis_lupus_familiaris,Canis lupus familiaris,96.14,False,False,False,background
H2AZ2,leukocyte,variant,8,3,98.56242424242424,98.52727272727272,0.45102851546558514,98.13,99.03,0.9000000000000057,equus_caballus,Equus caballus,99.03,human,Homo sapiens,98.13,False,False,False,background
H2AZ1,stomach,variant,8,3,97.68194444444445,97.935,0.49641096139447544,97.11,98.00083333333333,0.8908333333333331,human,Homo sapiens,98.00083333333333,canis_lupus_familiaris,Canis lupus familiaris,97.11,False,False,False,background
H2AC14,corpus callosum,clustered,7,2,53.41,53.41,0.6222539674441662,52.97,53.85,0.8800000000000026,sus_scrofa,Sus scrofa,53.85,human,Homo sapiens,52.97,False,False,False,background
H2AJ,myometrium,variant,8,2,88.73400000000001,88.73400000000001,0.6165971131946744,88.298,89.17,0.8719999999999999,bos_taurus,Bos taurus,89.17,human,Homo sapiens,88.298,False,False,False,background
H2AZ2,aorta,variant,8,2,97.065,97.065,0.6151828996322996,96.63,97.5,0.8700000000000045,bos_taurus,Bos taurus,97.5,human,Homo sapiens,96.63,False,False,False,background
H2AC13,intestine,clustered,7,2,81.08875,81.08875,0.6098795987734053,80.6575,81.52000000000001,0.8625000000000114,human,Homo sapiens,81.52000000000001,mus_musculus,Mus musculus,80.6575,False,False,False,background
H2AJ,granulosa cell,variant,8,2,93.605,93.605,0.6010407640085614,93.18,94.03,0.8499999999999943,bos_taurus,Bos taurus,94.03,sus_scrofa,Sus scrofa,93.18,False,False,False,background
H2AJ,urethra,variant,8,2,95.37916666666666,95.37916666666666,0.5857201170828618,94.965,95.79333333333334,0.8283333333333331,human,Homo sapiens,95.79333333333334,bos_taurus,Bos taurus,94.965,False,False,False,background
H2AJ,corpus epididymis,variant,8,2,96.155,96.155,0.5727564927611051,95.75,96.56,0.8100000000000023,bos_taurus,Bos taurus,96.56,human,Homo sapiens,95.75,False,False,False,background
H2AZ1,mesenteric lymph node,variant,8,2,97.9825,97.9825,0.5550788232314374,97.59,98.375,0.7849999999999966,sus_scrofa,Sus scrofa,98.375,bos_taurus,Bos taurus,97.59,False,False,False,background
H2AZ2,monocyte,variant,8,2,97.255,97.255,0.5444722215136337,96.87,97.64,0.769999999999996,bos_taurus,Bos taurus,97.64,human,Homo sapiens,96.87,False,False,False,background
H2AX,decidua,variant,8,2,87.0,87.0,0.5374011537017697,86.62,87.38,0.7599999999999909,mus_musculus,Mus musculus,87.38,human,Homo sapiens,86.62,False,False,False,background
H2AJ,adrenal cortex,variant,8,2,97.06916666666666,97.06916666666666,0.5315085971918871,96.69333333333333,97.445,0.7516666666666652,canis_lupus_familiaris,Canis lupus familiaris,97.445,human,Homo sapiens,96.69333333333333,False,False,False,background
H2AX,fibroblast,variant,8,2,88.85499999999999,88.85499999999999,0.5303300858899056,88.48,89.22999999999999,0.7499999999999858,pan_troglodytes,Pan troglodytes,89.22999999999999,macaca_mulatta,Macaca mulatta,88.48,False,False,False,background
H2AZ1,gall bladder,variant,8,2,98.06,98.06,0.5232590180780515,97.69,98.43,0.7400000000000091,human,Homo sapiens,98.43,bos_taurus,Bos taurus,97.69,False,False,False,background
H2AZ2,cardiac atrium,variant,8,2,96.91833333333335,96.91833333333335,0.5209019954740836,96.55000000000001,97.28666666666668,0.7366666666666646,human,Homo sapiens,97.28666666666668,bos_taurus,Bos taurus,96.55000000000001,False,False,False,background
H2AZ1,cerebellar cortex,variant,8,3,98.30311111111111,98.48333333333333,0.398809524757162,97.846,98.58,0.7339999999999947,human,Homo sapiens,98.58,pan_troglodytes,Pan troglodytes,97.846,False,False,False,background
H2AJ,olfactory segment of nasal mucosa,variant,8,3,98.71166666666666,98.76,0.3252050635112166,98.36500000000001,99.01,0.644999999999996,human,Homo sapiens,99.01,bos_taurus,Bos taurus,98.36500000000001,False,False,False,background
H2AC14,muscle tissue,clustered,7,2,37.925,37.925,0.44547727214752425,37.61,38.24,0.6300000000000026,bos_taurus,Bos taurus,38.24,human,Homo sapiens,37.61,False,False,False,background
H2AC7,olfactory segment of nasal mucosa,clustered,5,2,45.0225,45.0225,0.4348706704297231,44.715,45.33,0.6149999999999949,human,Homo sapiens,45.33,bos_taurus,Bos taurus,44.715,False,False,False,background
H2AX,endometrium,variant,8,2,84.76906249999999,84.76906249999999,0.42558989392664304,84.468125,85.07,0.6018749999999926,equus_caballus,Equus caballus,85.07,human,Homo sapiens,84.468125,False,False,False,background
H2AX,ascending aorta,variant,8,2,81.15,81.15,0.4242640687119295,80.85,81.45,0.6000000000000085,mus_musculus,Mus musculus,81.45,human,Homo sapiens,80.85,False,False,False,background
H2AZ1,jejunum,variant,8,3,97.70083333333332,97.86,0.3290168435404633,97.32249999999999,97.91999999999999,0.5974999999999966,human,Homo sapiens,97.91999999999999,bos_taurus,Bos taurus,97.32249999999999,False,False,False,background
H2AZ2,cardiac ventricle,variant,8,2,97.35999999999999,97.35999999999999,0.4101219330882014,97.07,97.64999999999999,0.5799999999999983,human,Homo sapiens,97.64999999999999,bos_taurus,Bos taurus,97.07,False,False,False,background
H2AC19,duodenum,clustered,4,2,55.67166666666667,55.67166666666667,0.39833682006842375,55.39,55.95333333333334,0.5633333333333397,bos_taurus,Bos taurus,55.95333333333334,human,Homo sapiens,55.39,False,False,False,background
H2AC6,gall bladder,clustered,7,2,89.565,89.565,0.3889087296525941,89.29,89.84,0.5499999999999972,bos_taurus,Bos taurus,89.84,human,Homo sapiens,89.29,False,False,False,background
H2AZ1,tonsil,variant,8,2,98.92166666666665,98.92166666666665,0.3276261419497554,98.69,99.15333333333332,0.46333333333332405,human,Homo sapiens,99.15333333333332,sus_scrofa,Sus scrofa,98.69,False,False,False,background
H2AZ1,corpus callosum,variant,8,2,93.75416666666666,93.75416666666666,0.326447630647794,93.52333333333333,93.985,0.4616666666666731,sus_scrofa,Sus scrofa,93.985,human,Homo sapiens,93.52333333333333,False,False,False,background
H2AZ2,longissimus thoracis muscle,variant,8,2,95.98225,95.98225,0.3220871388304779,95.7545,96.21000000000001,0.4555000000000149,bos_taurus,Bos taurus,96.21000000000001,sus_scrofa,Sus scrofa,95.7545,False,False,False,background
H2AX,central nervous system,variant,8,2,87.595,87.595,0.3181980515339384,87.37,87.82,0.44999999999998863,mus_musculus,Mus musculus,87.82,human,Homo sapiens,87.37,False,False,False,background
H2AZ2,semimembranosus muscle,variant,8,2,96.9625,96.9625,0.31466251762800884,96.74000000000001,97.185,0.4449999999999932,sus_scrofa,Sus scrofa,97.185,bos_taurus,Bos taurus,96.74000000000001,False,False,False,background
H2AJ,small intestine,variant,8,2,95.08,95.08,0.3111269837220793,94.86,95.3,0.4399999999999977,canis_lupus_familiaris,Canis lupus familiaris,95.3,human,Homo sapiens,94.86,False,False,False,background
H2AC17,hypothalamus,clustered,6,2,38.56125,38.56125,0.30935921676911454,38.3425,38.78,0.4375,canis_lupus_familiaris,Canis lupus familiaris,38.78,human,Homo sapiens,38.3425,False,False,False,background
H2AC20,lung,clustered,5,2,79.00892857142856,79.00892857142856,0.30557114472705366,78.79285714285713,79.225,0.43214285714286405,macaca_mulatta,Macaca mulatta,79.225,human,Homo sapiens,78.79285714285713,False,False,False,background
H2AZ2,small intestine,variant,8,2,96.39250000000001,96.39250000000001,0.30052038200427567,96.18,96.605,0.42499999999999716,human,Homo sapiens,96.605,canis_lupus_familiaris,Canis lupus familiaris,96.18,False,False,False,background
H2AX,ventricular zone,variant,8,2,98.7025,98.7025,0.28637824638055254,98.5,98.905,0.40500000000000114,human,Homo sapiens,98.905,mus_musculus,Mus musculus,98.5,False,False,False,background
H2AZ1,superior frontal gyrus,variant,8,3,97.79660740740741,97.7,0.21431616351173063,97.6476,98.04222222222222,0.39462222222222465,pan_troglodytes,Pan troglodytes,98.04222222222222,human,Homo sapiens,97.6476,False,False,False,background
H2AC16,olfactory segment of nasal mucosa,clustered,4,2,52.400000000000006,52.400000000000006,0.2687005768508874,52.21,52.59,0.38000000000000256,macaca_mulatta,Macaca mulatta,52.59,human,Homo sapiens,52.21,False,False,False,background
H2AC12,monocyte,clustered,6,2,42.905,42.905,0.24748737341529012,42.73,43.08,0.3500000000000014,human,Homo sapiens,43.08,bos_taurus,Bos taurus,42.73,False,False,False,background
H2AZ2,spermatid,variant,8,2,97.355,97.355,0.24748737341528762,97.18,97.53,0.3499999999999943,bos_taurus,Bos taurus,97.53,macaca_mulatta,Macaca mulatta,97.18,False,False,False,background
MACROH2A1,large intestine,variant,8,2,97.215,97.215,0.24748737341528762,97.04,97.39,0.3499999999999943,human,Homo sapiens,97.39,canis_lupus_familiaris,Canis lupus familiaris,97.04,False,False,False,background
H2AZ1,small intestine,variant,8,2,98.1825,98.1825,0.22980970388562494,98.02,98.345,0.32500000000000284,human,Homo sapiens,98.345,canis_lupus_familiaris,Canis lupus familiaris,98.02,False,False,False,background
H2AX,forelimb bud,variant,8,2,97.76083333333334,97.76083333333334,0.2133105456579488,97.61,97.91166666666668,0.3016666666666765,mus_musculus,Mus musculus,97.91166666666668,sus_scrofa,Sus scrofa,97.61,False,False,False,background
H2AZ1,nasopharynx,variant,8,2,98.97,98.97,0.2121320343559723,98.82,99.12,0.30000000000001137,human,Homo sapiens,99.12,bos_taurus,Bos taurus,98.82,False,False,False,background
H2AZ1,spermatocyte,variant,8,2,99.55,99.55,0.1979898987322341,99.41,99.69,0.28000000000000114,macaca_mulatta,Macaca mulatta,99.69,bos_taurus,Bos taurus,99.41,False,False,False,background
H2AX,neocortex,variant,8,2,83.625,83.625,0.1767766952966369,83.5,83.75,0.25,mus_musculus,Mus musculus,83.75,human,Homo sapiens,83.5,False,False,False,background
H2AJ,monocyte,variant,8,2,96.50999999999999,96.50999999999999,0.12727922061357835,96.42,96.6,0.1799999999999926,human,Homo sapiens,96.6,bos_taurus,Bos taurus,96.42,False,False,False,background
H2AX,tongue,variant,8,2,87.16499999999999,87.16499999999999,0.12020815280171931,87.08,87.25,0.1700000000000017,human,Homo sapiens,87.25,canis_lupus_familiaris,Canis lupus familiaris,87.08,False,False,False,background
H2AC17,right lobe of liver,clustered,6,2,54.700833333333335,54.700833333333335,0.09781643806413301,54.63166666666667,54.769999999999996,0.1383333333333283,sus_scrofa,Sus scrofa,54.769999999999996,human,Homo sapiens,54.63166666666667,False,False,False,background
H2AC7,small intestine,clustered,5,2,39.7775,39.7775,0.0742462120245878,39.725,39.83,0.10499999999999687,canis_lupus_familiaris,Canis lupus familiaris,39.83,human,Homo sapiens,39.725,False,False,False,background
H2AZ2,gluteus medius,variant,8,2,96.3925,96.3925,0.06717514421272121,96.345,96.44,0.09499999999999886,bos_taurus,Bos taurus,96.44,equus_caballus,Equus caballus,96.345,False,False,False,background
H2AZ1,prostate gland,variant,8,2,96.15666666666667,96.15666666666667,0.051854497287006515,96.12,96.19333333333333,0.07333333333332348,human,Homo sapiens,96.19333333333333,bos_taurus,Bos taurus,96.12,False,False,False,background
H2AJ,esophagus,variant,8,2,97.33642857142857,97.33642857142857,0.03333503397020914,97.31285714285715,97.36,0.04714285714284472,bos_taurus,Bos taurus,97.36,human,Homo sapiens,97.31285714285715,False,False,False,background
H2AZ1,adrenal cortex,variant,8,2,96.22749999999999,96.22749999999999,0.03181980515340087,96.205,96.25,0.045000000000001705,human,Homo sapiens,96.25,canis_lupus_familiaris,Canis lupus familiaris,96.205,False,False,False,background
